location,week_start,new_cases,new_deaths,new_tests,new_vaccinations,new_cases_per_million_calc,new_deaths_per_million_calc,new_cases_7d_avg,new_deaths_7d_avg,new_cases_per_million_7d_avg,new_deaths_per_million_7d_avg,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed,new_deaths_smoothed_per_million,hosp_patients,hosp_patients_per_million,icu_patients,icu_patients_per_million,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,reproduction_rate,total_cases,total_deaths,total_cases_per_million,total_deaths_per_million,total_tests,total_tests_per_thousand,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,iso_code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index,location_type,pandemic_period,year,quarter,month,iso_week
Poland,2020-06-22,2094.0,89.0,,,7.793073779515514,0.33122424373298986,320.5510204081633,14.387755102040815,8.350785226828364,0.3748203721216017,320.5510214285714,8.3507853,14.387755142857143,0.37482038,1917.2857142857142,48.10371428571428,,,19577.14285714286,0.5112857142857143,1.9115090000000001,53.46140471428571,,,,,50.93,0.8548,33714.0,1434.0,878.29504,37.357628,1298470.0,33.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0038731,-3.0805218,-6636.6025,-172.7006,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,2,6,26
Poland,2020-06-29,2005.0,77.0,,,7.461849535782524,0.28656479513977773,280.9183673469388,11.755102040816325,7.318301308161485,0.306236218924883,280.9183628571429,7.318301342857143,11.755101999999999,0.30623622,1793.857142857143,45.007,,,18909.0,0.4935714285714286,1.5010370571428573,66.76678842857143,,,,,50.93,0.9355285714285715,35719.0,1511.0,930.528,39.363583,1429711.0,37.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6738925,-2.8258703,-6294.7026,-163.80354,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,2,6,27
Poland,2020-07-06,1802.0,57.0,,,6.706360530414019,0.2121323808177575,273.3673469387755,9.285714285714286,7.121587070310431,0.24190534654656556,273.3673471428571,7.121587057142857,9.28571457142857,0.2419053457142857,1663.142857142857,41.72757142857142,,,18588.428571428572,0.48528571428571426,1.5052609285714287,66.52455342857142,,,,,44.57571428571429,0.9829142857142857,37521.0,1568.0,977.47253,40.84851,1560616.0,40.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19053751,-2.7302163,-6280.8027,-163.44183,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,3,7,28
Poland,2020-07-13,2225.0,49.0,,,8.280606093324746,0.18235941508894943,297.38775510204084,7.653061224489796,7.747351010717701,0.19937253836255406,297.38775142857145,7.747350985714285,7.653061285714286,0.1993725357142857,1580.142857142857,39.64528571428571,,,17853.571428571428,0.46614285714285714,1.5413246571428572,65.24448385714285,,,,,39.81,1.090342857142857,39746.0,1617.0,1035.4368,42.125027,1684756.0,43.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9354838,-2.585525,-6138.3027,-159.73363,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,3,7,29
Poland,2020-07-20,2876.0,47.0,,,10.703381179506504,0.17491617365674744,351.1224489795918,6.877551020408163,9.147212060073981,0.17916945447514857,351.12244999999996,9.147212142857143,6.8775509999999995,0.17916945285714286,1609.142857142857,40.37271428571428,,,17749.85714285714,0.46328571428571436,1.8179643285714284,55.313776857142855,,,,,39.81,1.2195285714285713,42622.0,1664.0,1110.3605,43.349438,1808956.0,47.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6705961,-2.5259733,-6189.403,-161.06339,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,3,7,30
Poland,2020-07-27,3724.0,57.0,,,13.85931554676016,0.2121323808177575,473.0816326530612,7.571428571428571,12.324412831419641,0.19724589795335348,473.0816357142857,12.324413000000002,7.571428714285714,0.1972458942857143,1730.7142857142858,43.42285714285715,,,18094.14285714286,0.4724285714285714,2.342223642857143,43.26550614285714,,,,,39.81,1.265857142857143,46346.0,1721.0,1207.3756,44.834366,1933620.0,50.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7367616,-2.3398175,-5908.903,-153.76408,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,3,7,31
Poland,2020-08-03,4821.0,79.0,,,17.941933472322965,0.29400803657197977,621.530612244898,9.16326530612245,16.19170841555089,0.2387153859327647,621.5306142857143,16.191708428571427,9.163265142857142,0.23871538714285714,1899.5714285714287,47.65957142857143,,,20112.285714285714,0.5251428571428571,2.892648571428571,34.727398,,,,,39.81,1.2133142857142858,51167.0,1800.0,1332.9691,46.89242,2075040.0,54.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4596024,-2.0870266,-5426.403,-141.20825,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,3,8,32
Poland,2020-08-10,4923.0,69.0,,,18.32153878536527,0.2567918294109696,702.5918367346939,10.591836734693876,18.303462341887066,0.2759315930937748,702.5918285714286,18.303462857142854,10.591836285714285,0.27593159285714286,2013.857142857143,50.52685714285714,,,21658.0,0.5654285714285714,3.220385842857143,31.073283,,,,,39.81,1.0859571428571428,56090.0,1869.0,1461.22,48.689964,2228035.0,58.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.478407,-1.7436197,-4660.903,-121.28808,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,3,8,33
Poland,2020-08-17,5091.0,82.0,,,18.946771065670237,0.30517289872028275,705.2244897959183,11.183673469387754,18.372046495083783,0.29134973606047904,705.2244857142857,18.372046285714283,11.183673428571428,0.29134973714285717,2119.8571428571427,53.18642857142857,,,22161.571428571428,0.5784285714285714,3.2066227428571428,31.189158428571428,,,,,39.81,1.0491857142857142,61181.0,1951.0,1593.8473,50.826176,2381273.0,62.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.188844,-1.4068403,-3861.2026,-100.47792,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,3,8,34
Poland,2020-08-24,5058.0,81.0,,,18.823957582038904,0.3014512780041817,736.0204081632653,11.428571428571429,19.1743215894547,0.2977296572880807,736.0204142857143,19.17432157142857,11.428571428571429,0.2977296557142857,2204.1428571428573,55.300999999999995,,,23835.428571428572,0.6222857142857142,3.131138742857143,31.945448857142857,,,,,39.81,0.9930714285714286,66239.0,2032.0,1725.615,52.936333,2550220.0,66.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15204872,-1.3657421,-3849.9028,-100.183876,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,3,8,35
Poland,2020-08-31,4148.0,81.0,,,15.437282730386986,0.3014512780041817,666.5714285714286,11.591836734693876,17.36508226132731,0.3019829381064819,666.5714285714286,17.365082142857144,11.591836571428571,0.3019829385714286,2155.0,54.068,,,23608.285714285714,0.6162857142857143,2.973158342857143,33.71423385714286,,,,,36.63857142857143,0.8581000000000001,70387.0,2113.0,1833.676,55.046494,2717727.0,70.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.482271,-1.2433203,-3595.603,-93.566376,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,3,8,36
Poland,2020-09-07,3263.0,68.0,,,12.143648396637593,0.2530702086948686,501.14285714285717,10.571428571428571,13.05544547208234,0.27539993299147464,501.14284285714285,13.055445285714285,10.571428857142857,0.27539993,2001.857142857143,50.22557142857143,,,21106.85714285714,0.5508571428571428,2.5411450714285713,39.552371428571426,,,,,36.11,0.9101285714285714,73650.0,2181.0,1918.6815,56.81798,2865423.0,74.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.413246,-1.0563264,-3131.3032,-81.48416,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,3,9,37
Poland,2020-09-14,4680.0,100.0,,,17.41718495135272,0.3721620716101009,555.2040816326531,12.693877551020408,14.463813083075422,0.33069258363068965,555.2040728571429,14.463813285714284,12.693877428571428,0.33069258571428567,1968.4285714285713,49.387142857142855,,,18768.14285714286,0.4898571428571428,2.579275942857143,39.342562,,,,,30.555714285714284,1.2259714285714285,78330.0,2281.0,2040.6018,59.42312,2993739.0,78.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.736422,-0.7899752,-2401.0034,-62.479973,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,3,9,38
Poland,2020-09-21,7650.0,142.0,,,28.47039847817272,0.5284701416863433,877.6938775510205,15.83673469387755,22.865106019622296,0.41256823938491183,877.6938857142858,22.865106,15.836734714285715,0.41256824142857146,2044.3333333333333,51.291500000000006,,,19263.571428571428,0.5025714285714286,3.8288363142857142,26.880228142857142,,,,,23.15,1.4248,85980.0,2423.0,2239.8945,63.12241,3127674.0,81.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5534453,-0.60822034,-1895.5034,-49.32563,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,3,9,39
Poland,2020-09-28,12160.0,180.0,,,45.25490790778827,0.6698917288981816,1429.612244897959,23.591836734693878,37.243321826227394,0.6145990782589666,1429.612257142857,37.24332185714286,23.591836857142855,0.6145990742857143,2610.5714285714284,65.49814285714285,,,21389.285714285714,0.5582857142857143,5.729360428571428,17.90083357142857,,,,,23.15,1.4875285714285715,98140.0,2603.0,2556.679,67.81165,3274655.0,85.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2797675,-0.43759808,-1398.4033,-36.38987,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,3,9,40
Poland,2020-10-05,23498.0,369.0,,,87.45064358694151,1.3732780442412724,2418.938775510204,40.142857142857146,63.016608605431486,1.0457754212243837,2418.9387857142856,63.01660828571429,40.142857142857146,1.0457754242857142,4153.0,104.197,,,26350.428571428572,0.687857142857143,7.844702671428571,12.95534092857143,,,,,27.118571428571425,1.6723857142857141,121638.0,2972.0,3168.8335,77.4246,3457092.0,90.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.786373,-0.023792366,-77.90332,-2.0272348,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,4,10,41
Poland,2020-10-12,45592.0,553.0,,,169.6761316884772,2.058056256003858,4989.489795918367,62.9795918367347,129.98292011085076,1.6407030756982448,4989.489871428572,129.98292142857142,62.979592000000004,1.6407031,6434.833333333333,161.4475,,,33827.42857142857,0.883,12.135172285714287,8.570647971428572,,,,,38.228571428571435,1.6648,167230.0,3525.0,4356.5664,91.83099,3691451.0,96.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.981886,0.6436619,2158.9966,56.182365,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,4,10,42
Poland,2020-10-19,74716.0,790.0,,,278.064613424203,2.940080365719797,8800.673469387755,94.48979591836735,229.26938089519808,2.461586273649668,8800.673485714286,229.26937857142858,94.48979428571428,2.4615862714285717,10148.285714285714,254.61642857142857,,,43527.857142857145,1.1362857142857143,17.828306857142856,5.698259628571429,,,,,51.128571428571426,1.5268571428571427,241946.0,4315.0,6303.0186,112.41155,3997596.0,104.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.571728,1.9300603,6626.2964,172.43242,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,4,10,43
Poland,2020-10-26,124785.0,1316.0,,,464.4024410586644,4.897652862388928,14011.897959183672,147.91836734693877,365.02878801753985,3.853472421471445,14011.898,365.02878142857145,147.91836714285714,3.853472371428571,14592.857142857143,366.1291428571429,,,52905.28571428572,1.380857142857143,23.309655285714285,4.344644628571428,,,,,71.3,1.4696285714285715,366731.0,5631.0,9553.836,146.69513,4363691.0,113.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.73135,3.8363845,13473.996,350.6263,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,4,10,44
Poland,2020-11-02,172909.0,2005.0,,,643.5017164003094,7.461849535782524,21840.428571428572,234.36734693877548,568.9725399396706,6.105584614814856,21840.42842857143,568.9725428571429,234.36734857142855,6.105584671428572,19013.285714285714,477.0355714285714,,,63928.28571428572,1.6688571428571428,30.923056,3.268875342857143,,,,,72.35714285714286,1.318457142857143,539640.0,7636.0,14058.348,198.92807,4824382.0,125.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.41941,6.1068225,21924.098,570.51855,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,4,11,45
Poland,2020-11-09,183478.0,2409.0,,,682.8355257487809,8.965384305087332,26760.87755102041,320.8367346938776,697.1568539244399,8.358228468260567,26760.877285714287,697.1568585714285,320.83673714285715,8.358228442857143,21804.714285714286,547.0715714285714,,,63073.857142857145,1.6464285714285716,39.20341585714285,2.573208071428571,,,,,75.0,1.0894285714285714,723118.0,10045.0,18838.197,261.68576,5271932.0,137.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.448845,8.101174,29718.996,773.3609,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,4,11,46
Poland,2020-11-16,160188.0,3243.0,,,596.1589792707884,12.069215982315573,24406.428571428572,398.10204081632656,635.8202912422769,10.371093615568912,24406.428571428572,635.8202814285714,398.10203714285717,10.371093714285715,22579.14285714286,566.5017142857143,,,56076.71428571428,1.4638571428571427,43.61888028571428,2.293347942857143,,,,,75.0,0.9625428571428571,883306.0,13288.0,23011.309,346.17026,5657073.0,147.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.96491,9.770053,36616.098,952.8403,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,4,11,47
Poland,2020-11-23,103928.0,3773.0,,,386.7805977829457,14.04167496184911,18431.551020408162,558.6530612244898,480.166694751966,14.553663640364148,18431.551,480.1666971428571,558.6530642857143,14.553663714285715,21802.85714285714,547.0251428571429,,,54084.857142857145,1.4118571428571427,38.804565857142855,2.6112504857142858,,,,,75.0,0.8241714285714286,987234.0,17061.0,25718.773,444.462,6040213.0,157.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.083855,11.046024,42277.996,1100.1768,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,4,11,48
Poland,2020-11-30,78343.0,3060.0,,,291.5629317615014,11.388159391269088,12273.653061224491,463.5918367346939,319.74517046422744,12.077190883850076,12273.652857142859,319.74516714285716,463.59183571428576,12.07719107142857,20511.428571428572,514.6237142857143,,,49815.57142857143,1.3004285714285715,27.95824771428571,3.6362939000000005,,,,,75.0,0.7386142857142858,1065577.0,20121.0,27759.715,524.17914,6384223.0,166.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.834255,12.045181,47086.695,1225.3109,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,4,11,49
Poland,2020-12-07,72231.0,2775.0,,,268.816385944692,10.3274974871803,10599.897959183672,411.89795918367344,276.14159883418336,10.730495844723809,10599.897857142858,276.14159714285717,411.89795714285714,10.730495642857145,19239.428571428572,482.7098571428572,,,48766.71428571428,1.272857142857143,22.795431,4.400031871428571,,,,,75.0,0.8335285714285714,1137808.0,22896.0,29641.43,596.4716,6727479.0,175.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.664856,12.77164,50965.996,1326.2598,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,4,12,50
Poland,2020-12-14,67012.0,2533.0,,,249.39324742736082,9.426865273883857,9943.95918367347,381.0816326530612,259.05351148615443,9.927689090250592,9943.959142857144,259.05351285714283,381.08163,9.927689285714285,18670.428571428572,468.4335714285714,,,46696.857142857145,1.2189999999999999,21.473007714285718,4.657777985714286,,,,,75.0,0.8923285714285714,1204820.0,25429.0,31387.182,662.45966,7054560.0,184.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.418167,13.336097,54327.695,1413.7394,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,4,12,51
Poland,2020-12-21,55103.0,1778.0,,,205.0724663193139,6.617041633227594,9190.591836734693,320.6938775510204,239.42727880974462,8.354506847544465,9190.591857142857,239.42727857142856,320.6938757142857,8.354506742857144,17401.14285714286,436.588,,,43287.857142857145,1.1300000000000001,21.252899857142857,4.7074566,,,,,75.0,0.8740714285714286,1259923.0,27207.0,32822.688,708.77893,7363803.0,192.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.38658,13.914564,57877.797,1506.1216,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,4,12,52
Poland,2020-12-28,61169.0,1998.0,,46042.0,227.64781758318261,7.435798190769816,8078.591836734694,266.0,210.45818315561436,6.929657773380079,8078.591971428571,210.45818285714287,266.0000014285714,6.929657671428571,16959.85714285714,425.51628571428574,,,36289.57142857143,0.9472857142857143,21.372382285714284,4.694645342857143,11035.984750000001,287.50224833333334,11035.984750000001,0.028750225,76.58857142857143,0.9887857142857143,1321092.0,29205.0,34416.223,760.8295,7604343.0,198.507,50833.0,50833.0,0.0,0.0,0.1324268,0.1324268,0.0,0.0,37.271355,14.386504,61074.895,1594.3232,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2020,4,12,53
Poland,2021-01-04,67009.0,2069.0,,152220.0,249.38208256521256,7.700033261612988,8975.938775510203,273.6938775510204,233.8352778537517,7.130093631947233,8975.938857142857,233.83527714285717,273.69388,7.130093671428571,17026.25,427.18174999999997,,,47951.142857142855,1.2517142857142858,22.176812,4.586340171428572,19208.234714285714,500.4003414285714,19208.234714285714,0.05004003614285714,75.0,1.0265142857142857,1388101.0,31274.0,36161.9,814.72974,7886328.0,205.868,203053.0,203053.0,0.0,0.0,0.5289804,0.5289804,0.0,0.0,28.966291,14.685884,63652.895,1661.6204,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2021,1,1,1
Poland,2021-01-11,49942.0,2160.0,,266413.0,185.8651818035166,8.03870074677818,8356.91836734694,306.7959183673469,217.70896363078373,7.992446317878067,8356.918328571428,217.70896428571427,306.79592,7.992446514285715,16271.57142857143,408.24742857142854,,,92078.71428571429,2.403714285714286,12.89764042857143,8.666993100000001,31168.469857142856,811.9805557142856,31154.776285714288,0.08116238085714286,75.0,0.8715,1438043.0,33434.0,37462.953,871.0007,8648082.0,225.753,469466.0,468795.0,671.0,0.0,1.2230221,1.221274,0.0017480452,0.0,23.178808,14.856937,65717.9,1715.526,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2021,1,1,2
Poland,2021-01-18,39822.0,2007.0,,238008.0,148.2023801565744,7.469292777214726,6304.285714285715,296.18367346938777,164.23512220153754,7.715983064681993,6304.285614285714,164.23512,296.18367,7.715983100000001,15022.0,376.896,,,48104.857142857145,1.2555714285714286,10.907117714285715,9.684940714285714,33779.877571428566,880.0112671428572,29313.979428571427,0.07636686028571428,71.3,0.8264428571428571,1477865.0,35441.0,38500.37,923.2857,8932453.0,233.176,707474.0,659753.0,47721.0,0.0,1.8430649,1.7187454,0.12431962,0.0,23.34654,15.025043,67804.09,1769.985,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2021,1,1,3
Poland,2021-01-25,37682.0,1817.0,,469430.0,140.23811182411822,6.762184841155533,5477.326530612244,270.83673469387753,142.6917231962334,7.055661217625214,5477.326557142857,142.69172,270.83673571428574,7.055661128571429,13979.714285714286,350.74542857142853,,,35033.57142857143,0.9144285714285714,15.312588,6.554739185714285,59113.40857142857,1539.983785714286,40690.71428571428,0.106004783,71.3,0.8935142857142857,1515547.0,37258.0,39482.04,970.62103,9167085.0,239.301,1176904.0,976367.0,200537.0,0.0,3.0659933,2.5435674,0.52242583,0.0,15.381201,15.032015,69190.09,1806.1656,POL,Europe,38385734.0,125.40259552001952,40.86399841308594,77.92289733886719,45153.04296875,0.2441274523735046,8.100000381469727,,6.039999961853027,,comparison_country,2020-2022,2021,1,1,4
