DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2019-Q1,0.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2019-Q2,0.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2019-Q3,0.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2019-Q4,2.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2020-Q1,-3.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2020-Q2,-3.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2020-Q3,3.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2020-Q4,-0.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2021-Q1,1.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2021-Q2,0.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2021-Q3,3.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2021-Q4,0.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2022-Q1,0.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2022-Q2,1.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2022-Q3,1.7,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2022-Q4,-0.7,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2023-Q1,0.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2023-Q2,-0.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2023-Q3,-0.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2023-Q4,2.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2024-Q1,0.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2024-Q2,1.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2024-Q3,-0.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2024-Q4,-0.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2025-Q1,0.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2025-Q2,1.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2025-Q3,1.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Norway,2025-Q4,-0.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2017-Q1,1.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2017-Q2,1.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2017-Q3,1.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2017-Q4,1.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2018-Q1,2.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2018-Q2,1.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2018-Q3,1.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2018-Q4,0.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2019-Q1,1.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2019-Q2,0.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2019-Q3,0.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2019-Q4,0.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2020-Q1,0.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2020-Q2,-9.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2020-Q3,6.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2020-Q4,0.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2021-Q1,2.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2021-Q2,2.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2021-Q3,2.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2021-Q4,2.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2022-Q1,3.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2022-Q2,-1.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2022-Q3,0.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2022-Q4,-1.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2023-Q1,0.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2023-Q2,-0.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2023-Q3,1.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2023-Q4,-0.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2024-Q1,1.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2024-Q2,1.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2024-Q3,-0.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2024-Q4,1.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2025-Q1,0.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2025-Q2,0.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2025-Q3,1.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2025-Q4,1.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Poland,2026-Q1,0.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Portugal,2017-Q1,1.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Portugal,2017-Q2,0.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Portugal,2017-Q3,0.7,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Portugal,2017-Q4,0.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Portugal,2018-Q1,0.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Portugal,2018-Q2,1.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Portugal,2018-Q3,0.7,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Portugal,2018-Q4,0.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Portugal,2019-Q1,0.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Portugal,2019-Q2,0.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Portugal,2019-Q3,0.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Portugal,2019-Q4,0.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Portugal,2020-Q1,-4.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, percentage change on previous period",Seasonally and calendar adjusted data,Gross domestic product at market prices,Portugal,2020-Q2,-15.0,,
