DATAFLOW,LAST UPDATE,freq,na_item,sector,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Czechia,2023-Q3,42.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Czechia,2023-Q4,42.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Czechia,2024-Q1,43.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Czechia,2024-Q2,42.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Czechia,2024-Q3,43.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Czechia,2024-Q4,43.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Czechia,2025-Q1,43.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Czechia,2025-Q2,43.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Czechia,2025-Q3,43.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Czechia,2025-Q4,44.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2017-Q3,65.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2017-Q4,64.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2018-Q1,62.9,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2018-Q2,61.8,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2018-Q3,61.5,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2018-Q4,60.8,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2019-Q1,60.6,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2019-Q2,60.0,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2019-Q3,59.9,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2019-Q4,58.7,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2020-Q1,59.8,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2020-Q2,66.0,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2020-Q3,68.5,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2020-Q4,68.0,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2021-Q1,68.8,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2021-Q2,68.2,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2021-Q3,68.0,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2021-Q4,67.9,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2022-Q1,66.5,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2022-Q2,66.1,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2022-Q3,65.2,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2022-Q4,64.4,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2023-Q1,63.9,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2023-Q2,63.0,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2023-Q3,63.2,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2023-Q4,62.3,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2024-Q1,62.1,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2024-Q2,61.6,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2024-Q3,62.0,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2024-Q4,62.2,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2025-Q1,62.0,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2025-Q2,62.3,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2025-Q3,63.0,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Germany,2025-Q4,63.5,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2017-Q3,40.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2017-Q4,40.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2018-Q1,39.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2018-Q2,39.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2018-Q3,39.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2018-Q4,38.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2019-Q1,38.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2019-Q2,39.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2019-Q3,39.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2019-Q4,38.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2020-Q1,37.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2020-Q2,45.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2020-Q3,45.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2020-Q4,45.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2021-Q1,43.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2021-Q2,43.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2021-Q3,42.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2021-Q4,39.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2022-Q1,36.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2022-Q2,34.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2022-Q3,33.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2022-Q4,33.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2023-Q1,33.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2023-Q2,33.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2023-Q3,33.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2023-Q4,33.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2024-Q1,33.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2024-Q2,33.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2024-Q3,32.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2024-Q4,30.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2025-Q1,29.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2025-Q2,29.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2025-Q3,29.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Denmark,2025-Q4,27.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2017-Q3,89.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2017-Q4,87.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2018-Q1,87.5,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2018-Q2,87.1,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2018-Q3,86.9,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2018-Q4,85.6,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2019-Q1,86.1,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2019-Q2,85.8,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2019-Q3,85.4,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2019-Q4,83.7,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2020-Q1,85.7,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2020-Q2,94.1,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2020-Q3,96.3,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2020-Q4,96.6,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2021-Q1,98.8,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2021-Q2,96.9,p,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),2021-Q3,96.0,p,
